,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent
17,Americas,North America,Canada,0.3,,,2010.0,15-64,ARQ,HHS,Prescription opioids,,,CAN,,0.3,America
18,Americas,North America,Canada,0.5,,,2009.0,15-64,ARQ,"HHS, I x ",Prescription opioids,,,CAN,,0.5,America
19,Americas,North America,Mexico,0.1,0.1,0.1,2016.0,12-65,ARQ,HHS,Prescription opioids,,,MEX,,0.1,America
20,Americas,North America,Mexico,0.06,,,2008.0,12-65,ARQ ,HHS,Prescription opioids,,,MEX,,0.06,America
21,Americas,North America,United States of America,3.9,3.5,4.2,2020.0,15-64,ARQ,HHS,Prescription opioids,,,USA,,3.9,America
22,Americas,North America,United States of America,4.3,4.3,4.1,2018.0,15-64,ARQ,HHS,Prescription opioids,,,USA,,4.3,America
23,Americas,North America,United States of America,4.8,5.4,4.2,2017.0,15-64,ARQ,HHS,Prescription opioids,,,USA,,4.8,America
24,Americas,North America,United States of America,5.1,5.6,4.6,2016.0,15-64,ARQ,HHS,Prescription opioids,,,USA,,5.1,America
25,Americas,North America,United States of America,5.5,6.3,4.8,2015.0,15-64,ARQ,HHS,Prescription opioids,,,USA,,5.5,America
26,Americas,North America,United States of America,4.8,,,2014.0,15-64,UNODC Estimate,HHS,Prescription opioids,,,USA,,4.8,America
27,Americas,North America,United States of America,5.0,,,2013.0,15-64,UNODC Estimate,,Prescription opioids,,,USA,,5.0,America
28,Americas,North America,United States of America,5.7,,,2012.0,15-64,ARQ,HHS,Prescription opioids,,,USA,,5.7,America
29,Americas,North America,United States of America,5.2,,,2011.0,15-64,ARQ/UNODC Estimate,HHS,Prescription opioids,,,USA,,5.2,America
30,Americas,North America,United States of America,5.7,,,2010.0,15-64,ARQ/ UNODC Estimate,HHS,Prescription opioids,,,USA,,5.7,America
31,Americas,South America,Argentina,0.06,0.08,0.04,2011.0,16-65,ARQ/Government,HHS,Prescription opioids,,,ARG,,0.06,America
32,Americas,South America,Argentina,0.11,,,2007.0,15-64,UNODC Etimate,,Prescription opioids,0.1,0.13,ARG,,0.11,America
33,Americas,South America,Brazil,0.57,0.45,0.69,2012.0,15-64,Government source,HHS,Prescription opioids,,,BRA,,0.57,America
34,Americas,South America,Brazil,0.4,,,2005.0,12-65,ARQ,HHS,Prescription opioids,,,BRA,,0.4,America
35,Americas,South America,Chile,1.22,1.41,1.04,2020.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,1.22,America
36,Americas,South America,Chile,1.14,1.21,1.08,2018.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,1.14,America
37,Americas,South America,Chile,1.22,0.94,1.5,2016.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,1.22,America
38,Americas,South America,Chile,0.56,0.5,0.62,2014.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,0.56,America
39,Americas,South America,Chile,0.28,0.24,0.32,2012.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,0.28,America
40,Americas,South America,Chile,0.27,,,2010.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,0.27,America
41,Americas,South America,Chile,0.4,,,2008.0,15-64,HHS ,HHS ,Prescription opioids,,,CHL,,0.4,America
42,Americas,South America,Colombia,0.28,0.2,0.35,2019.0,12-65,Government source,HHS,Prescription opioids,,,COL,,0.28,America
43,Americas,South America,Uruguay,0.12,,,2011.0,15-64,UNODC Estimate,HHS,Prescription opioids,0.03,0.2,URY,,0.12,America
44,Asia,Central Asia and Transcaucasia,Armenia,0.08,,,2007.0,15-64,Government source,,Prescription opioids,,,ARM,,0.08,Asia
45,Asia,Central Asia and Transcaucasia,Georgia,0.27,,,2010.0,15-64,SCAD/Report - Academic Research,I,Prescription opioids,,,GEO,,0.27,Asia
46,Asia,Central Asia and Transcaucasia,Kazakhstan,0.11,,,2006.0,15-64,UNODC (GAP survey),I,Prescription opioids,,,KAZ,,0.11,Asia
47,Asia,Central Asia and Transcaucasia,Kyrgyzstan,0.06,,,2006.0,15-64,UNODC (GAP survey),I,Prescription opioids,,,KGZ,,0.06,Asia
48,Asia,Central Asia and Transcaucasia,Uzbekistan,0.02,,,2006.0,15-64,UNODC (GAP survey),I,Prescription opioids,,,UZB,,0.02,Asia
49,Asia,East and South-East Asia,Indonesia,0.26,,,2017.0,10-59,Government,HHS,Prescription opioids,,,IDN,,0.26,Asia
50,Asia,East and South-East Asia,Indonesia,0.05,0.1,0.01,2015.0,10-60,ARQ,HHS,Prescription opioids,,,IDN,,0.05,Asia
51,Asia,East and South-East Asia,Republic of Korea,0.08,,,2004.0,15-64,ARQ,HHS,Prescription opioids,0.06,0.1,PRK,,0.08,Asia
52,Asia,Near and Middle East/South-West Asia,Afghanistan,0.55,0.8,0.3,2009.0,15-64,UNODC/ Govt. source,HHS,Prescription opioids,0.46,0.63,AFG,,0.55,Asia
53,Asia,Near and Middle East/South-West Asia,Israel,0.9,0.9,1.0,2016.0,18-65,ARQ,HHS,Prescription opioids,,,ISR,,0.9,Asia
54,Asia,Near and Middle East/South-West Asia,Israel,0.21,0.39,0.04,2009.0,18-40,ARQ,HHS,Prescription opioids,,,ISR,,0.21,Asia
55,Asia,Near and Middle East/South-West Asia,Pakistan,1.5,1.6,1.4,2012.0,15-64,Government/UNODC,HHS and indirect,Prescription opioids,1.3,1.6,PAK,,1.5,Asia
56,Asia,Near and Middle East/South-West Asia,Pakistan,0.13,,,2006.0,15-64,UNODC (GAP survey) ,,Prescription opioids,,,PAK,,0.13,Asia
57,Asia,South Asia,Bangladesh,0.03,,,2003.0,15-64,ARQ,HHS,Prescription opioids,,,BGD,,0.03,Asia
58,Asia,South Asia,India,0.96,,,2018.0,10-75,Government source,HHS/I,Prescription opioids,,,IND,,0.96,Asia
59,Europe,Eastern Europe,Belarus,0.04,,,2007.0,15-64,UNODC Estimate ,R ,Prescription opioids,0.01,0.07,BLR,,0.04,Europe
60,Europe,South-Eastern Europe,Bulgaria,0.2,0.2,0.1,2020.0,15-64,ARQ,HHS,Prescription opioids,,,BGR,,0.2,Europe
61,Europe,South-Eastern Europe,Bulgaria,0.2,0.2,0.2,2016.0,15-64,ARQ,HHS,Prescription opioids,,,BGR,,0.2,Europe
62,Europe,South-Eastern Europe,Bulgaria,0.1,0.1,0.1,2012.0,15-64,ARQ,I,Prescription opioids,,,BGR,,0.1,Europe
63,Europe,South-Eastern Europe,Serbia,5.1,4.1,6.1,2014.0,18-64,Government sources,HHS,Prescription opioids,,,SRB,,5.1,Europe
64,Europe,Western and Central Europe,Czechia,0.7,1.0,0.5,2019.0,15-64,ARQ,HHS,Prescription opioids,,,CZE,,0.7,Europe
65,Europe,Western and Central Europe,Czechia,0.1,0.2,0.0,2018.0,15-64,ARQ,HHS,Prescription opioids,,,CZE,,0.1,Europe
66,Europe,Western and Central Europe,Czechia,2.6,2.2,2.9,2012.0,15-64,ARQ,HHS,Prescription opioids,,,CZE,,2.6,Europe
67,Europe,Western and Central Europe,Estonia,0.13,0.22,0.08,2018.0,16-64,ARQ,HHS,Prescription opioids,,,EST,,0.13,Europe
68,Europe,Western and Central Europe,Estonia,0.71,,,2008.0,15-64,ARQ,I,Prescription opioids,,,EST,,0.71,Europe
69,Europe,Western and Central Europe,Finland,0.9,0.9,0.8,2018.0,15-64,ARQ,HHS,Prescription opioids,,,FIN,,0.9,Europe
70,Europe,Western and Central Europe,Finland,0.7,1.0,0.3,2014.0,15-64,ARQ,HHS,Prescription opioids,,,FIN,,0.7,Europe
71,Europe,Western and Central Europe,Germany,0.3,0.4,0.3,2012.0,18-64,HHS,,Prescription opioids,,,DEU,,0.3,Europe
72,Europe,Western and Central Europe,Italy,0.45,0.6,0.31,2017.0,15-64,Government source,HHS,Prescription opioids,,,ITA,,0.45,Europe
73,Europe,Western and Central Europe,Italy,0.7,0.9,0.4,2013.0,15-64,ARQ,HHS,Prescription opioids,,,ITA,,0.7,Europe
74,Europe,Western and Central Europe,Poland,0.1,0.3,0.0,2019.0,15-64,ARQ,HHS,Prescription opioids,,,POL,,0.1,Europe
75,Europe,Western and Central Europe,Poland,0.1,0.1,0.0,2012.0,15-64,ARQ,HHS,Prescription opioids,,,POL,,0.1,Europe
76,Europe,Western and Central Europe,Spain,0.6,0.6,0.7,2020.0,15-64,ARQ,HHS,Prescription opioids,,,ESP,,0.6,Europe
77,Europe,Western and Central Europe,United Kingdom (England and Wales),0.04,0.06,0.02,2019.0,16-64,ARQ,HHS,Prescription opioids,,,GBR,,0.04,Europe
78,Europe,Western and Central Europe,United Kingdom (England and Wales),0.06,0.07,0.04,2018.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.06,Europe
79,Europe,Western and Central Europe,United Kingdom (England and Wales),0.06,,,2017.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.06,Europe
80,Europe,Western and Central Europe,United Kingdom (England and Wales),0.04,0.07,0.01,2016.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.04,Europe
81,Europe,Western and Central Europe,United Kingdom (England and Wales),0.08,0.12,0.03,2015.0,16-59,Government source,HHS,Prescription opioids,,,GBR,,0.08,Europe
82,Europe,Western and Central Europe,United Kingdom (England and Wales),0.1,0.1,0.0,2014.0,16-59,ARQ,HHS,Prescription opioids,,,GBR,,0.1,Europe
83,Europe,Western and Central Europe,United Kingdom (Scotland),0.19,0.28,0.1,2014.0,16-64,Government source,HHS,Prescription opioids,,,GBR,,0.19,Europe
84,Oceania,Australia and New Zealand,Australia,4.2,,,2019.0,14+,ARQ,HHS,Prescription opioids,,,AUS,,4.2,Oceania
85,Oceania,Australia and New Zealand,Australia,3.6,,,2016.0,14+,ARQ,HHS,Prescription opioids,,,AUS,,3.6,Oceania
86,Oceania,Australia and New Zealand,Australia,3.28,3.33,3.23,2013.0,14+,Government source,HHS,Prescription opioids,,,AUS,,3.28,Oceania
87,Oceania,Australia and New Zealand,Australia,3.1,,,2010.0,15-64,Government source,HHS,Prescription opioids,,,AUS,,3.1,Oceania
88,Oceania,Australia and New Zealand,New Zealand,1.0,1.5,1.0,2008.0,15-64,Government source,HHS,Prescription opioids,0.7,1.3,NZL,,1.0,Oceania
0,Africa,East Africa,Kenya,0.0,0.0,0.0,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,KEN,,0.0,Africa
1,Africa,North Africa,Algeria,0.59,0.54,0.63,2010.0,12+,ARQ,HHS,Tranquillizers and sedatives,,,DZA,,0.59,Africa
2,Africa,North Africa,Morocco,0.18,,,2004.0,15+,ARQ/Government,HHS,Tranquillizers and sedatives,,,MAR,,0.18,Africa
3,Africa,North Africa,Tunisia,0.52,,,2013.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,TUN,,0.52,Africa
4,Africa,West and Central Africa,Nigeria,0.49,,,2017.0,15-64,Government/UNODC,HHS/I,Tranquillizers and sedatives,,,NGA,,0.49,Africa
5,Americas,Caribbean,Haiti,11.7,11.6,11.8,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,HTI,,11.7,America
6,Americas,Caribbean,Jamaica,0.1,,0.2,2001.0,12-55,ARQ,HHS,Tranquillizers and sedatives,,,JAM,,0.1,America
7,Americas,Central America,Costa Rica,2.01,1.92,2.1,2015.0,12-64,ARQ,HHS,Tranquillizers and sedatives,,,CRI,,2.01,America
8,Americas,Central America,Costa Rica,0.74,0.73,0.74,2015.0,12-70,ARQ,HHS,Tranquillizers and sedatives,,,CRI,,0.74,America
9,Americas,Central America,Costa Rica,1.15,1.0,1.31,2010.0,12-70,ARQ,HHS,Tranquillizers and sedatives,,,CRI,,1.15,America
10,Americas,Central America,El Salvador,1.76,1.52,1.94,2014.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,SLV,,1.76,America
11,Americas,Central America,El Salvador,1.42,,1.42,2006.0,12-70,ARQ,HHS,Tranquillizers and sedatives,,,SLV,,1.42,America
12,Americas,Central America,Guatemala,2.9,,3.16,2005.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,GTM,,2.9,America
13,Americas,Central America,Panama,0.75,0.67,0.82,2015.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,PAN,,0.75,America
14,Americas,North America,Canada,0.2,0.2,,2017.0,15+,ARQ,HHS,Tranquillizers and sedatives,,,CAN,,0.2,America
15,Americas,North America,Canada,0.35,,,2015.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CAN,,0.35,America
16,Americas,North America,Canada,0.2,,0.2,2009.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CAN,,0.2,America
17,Americas,North America,Mexico,0.3,0.3,0.3,2016.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,MEX,,0.3,America
18,Americas,North America,Mexico,0.3,0.3,0.2,2011.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,MEX,,0.3,America
19,Americas,North America,Mexico,6.8,,,2008.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,MEX,,6.8,America
20,Americas,North America,United States of America,2.7,2.5,2.9,2020.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA,,2.7,America
21,Americas,North America,United States of America,2.9,3.0,2.7,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA,,2.9,America
22,Americas,North America,United States of America,3.0,3.1,2.9,2017.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA,,3.0,America
23,Americas,North America,United States of America,3.1,3.0,3.2,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA,,3.1,America
24,Americas,North America,United States of America,3.1,3.2,3.1,2015.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA,,3.1,America
25,Americas,North America,United States of America,2.6,2.7,2.5,2014.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA,,2.6,America
26,Americas,South America,Argentina,0.75,0.6,0.89,2017.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ARG,,0.75,America
27,Americas,South America,Argentina,1.3,1.2,1.4,2011.0,16-65,ARQ,HHS,Tranquillizers and sedatives,,,ARG,,1.3,America
28,Americas,South America,Argentina,1.3,1.0,1.6,2010.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,ARG,,1.3,America
29,Americas,South America,Bolivia (Plurinational State of),2.02,1.92,2.12,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,2.02,America
30,Americas,South America,Bolivia (Plurinational State of),1.87,2.07,1.71,2014.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,1.87,America
31,Americas,South America,Bolivia (Plurinational State of),1.87,2.07,1.71,2013.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,1.87,America
32,Americas,South America,Bolivia (Plurinational State of),2.05,1.97,2.11,2018.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,2.05,America
33,Americas,South America,Bolivia (Plurinational State of),2.6,2.0,3.1,2007.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,2.6,America
34,Americas,South America,Brazil,5.68,3.18,8.03,2012.0,15-64,Government source,HHS,Tranquillizers and sedatives,,,BRA,,5.68,America
35,Americas,South America,Brazil,2.1,,,2005.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BRA,,2.1,America
36,Americas,South America,Chile,2.06,2.36,1.77,2020.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,2.06,America
37,Americas,South America,Chile,1.44,1.18,1.69,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.44,America
38,Americas,South America,Chile,1.77,1.54,2.01,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.77,America
39,Americas,South America,Chile,1.2,0.97,1.43,2014.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.2,America
40,Americas,South America,Chile,1.53,1.33,1.71,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.53,America
41,Americas,South America,Colombia,0.61,0.64,0.58,2019.0,12-65,Government source,HHS,Tranquillizers and sedatives,,,COL,,0.61,America
42,Americas,South America,Colombia,0.53,0.55,0.51,2013.0,12-65,Government source,HHS,Tranquillizers and sedatives,,,COL,,0.53,America
43,Americas,South America,Colombia,0.52,0.52,0.52,2008.0,12-65,ARQ/Government,HHS,Tranquillizers and sedatives,,,COL,,0.52,America
44,Americas,South America,Colombia,1.2,1.7,0.9,2003.0,18-65,ARQ/UNODC,HHS,Tranquillizers and sedatives,,,COL,,1.2,America
45,Americas,South America,Ecuador,1.5,,,2007.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,ECU,,1.5,America
46,Americas,South America,Peru,1.29,1.08,1.46,2010.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,PER,,1.29,America
47,Americas,South America,Peru,2.98,2.44,3.4,2006.0,15-74,ARQ,HHS,Tranquillizers and sedatives,,,PER,,2.98,America
48,Americas,South America,Suriname,1.35,,,2013.0,12-65,UNODC Estimate/ARQ,HHS,Tranquillizers and sedatives,,,SUR,,1.35,America
49,Americas,South America,Uruguay,2.7,2.3,3.1,2018.0,15-65,ARQ,HHS,Tranquillizers and sedatives,,,URY,,2.7,America
50,Americas,South America,Uruguay,2.2,2.0,2.5,2014.0,15-65,ARQ,HHS,Tranquillizers and sedatives,,,URY,,2.2,America
51,Americas,South America,Uruguay,1.3,1.2,1.03,2011.0,15-65,ARQ,HHS,Tranquillizers and sedatives,,,URY,,1.3,America
52,Americas,South America,Venezuela (Bolivarian Republic of),2.13,1.76,2.5,2011.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,VEN,,2.13,America
53,Asia,East and South-East Asia,Indonesia,0.3,,,2019.0,15-64,ARQ/UNODC Estimates,HHS,Tranquillizers and sedatives,,,IDN,,0.3,Asia
54,Asia,East and South-East Asia,Indonesia,0.19,0.35,0.05,2015.0,10-60,ARQ,HHS,Tranquillizers and sedatives,,,IDN,,0.19,Asia
55,Asia,East and South-East Asia,Indonesia,0.84,0.76,1.15,2012.0,15-60,ARQ,HHS,Tranquillizers and sedatives,,,IDN,,0.84,Asia
56,Asia,East and South-East Asia,Japan,5.6,,,2017.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,JPN,,5.6,Asia
57,Asia,East and South-East Asia,Japan,5.6,,,2015.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,JPN,,5.6,Asia
58,Asia,East and South-East Asia,Myanmar,0.13,,,2002.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MMR,,0.13,Asia
59,Asia,Near and Middle East/South-West Asia,Afghanistan,1.4,1.4,1.4,2015.0,15+,INL,HHS,Tranquillizers and sedatives,,,AFG,,1.4,Asia
60,Asia,Near and Middle East/South-West Asia,Afghanistan,0.8,,0.1,2003.0,15-64,UNODC/ Govt. Source,HHS,Tranquillizers and sedatives,,,AFG,,0.8,Asia
61,Asia,Near and Middle East/South-West Asia,Israel,1.0,1.0,0.9,2016.0,18-65,ARQ,HHS,Tranquillizers and sedatives,,,ISR,,1.0,Asia
62,Asia,Near and Middle East/South-West Asia,Israel,2.79,3.1,2.67,2009.0,18-40,ARQ,HHS,Tranquillizers and sedatives,,,ISR,,2.79,Asia
63,Asia,Near and Middle East/South-West Asia,Israel,1.9,,,2005.0,18-40,ARQ,HHS,Tranquillizers and sedatives,,,ISR,,1.9,Asia
64,Asia,Near and Middle East/South-West Asia,Pakistan,1.4,1.3,1.5,2012.0,15-64,Government/UNODC,HHS/I,Tranquillizers and sedatives,,,PAK,,1.4,Asia
65,Asia,Near and Middle East/South-West Asia,Pakistan,2.0,,,2001.0,18-40,ARQ,HHS,Tranquillizers and sedatives,,,PAK,,2.0,Asia
66,Asia,South Asia,India,1.08,2.07,0.09,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IND,,1.08,Asia
67,Asia,South Asia,Nepal,0.63,,,2019.0,15-50,Government source/UNODC Estimate,HHS,Tranquillizers and sedatives,,,NPL,,0.63,Asia
68,Europe,Eastern Europe,Republic of Moldova,0.5,0.49,0.01,2011.0,15-55,ARQ,HHS,Tranquillizers and sedatives,,,MDA,,0.5,Europe
69,Europe,South-Eastern Europe,Albania,8.5,7.7,9.2,2014.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ALB,,8.5,Europe
70,Europe,South-Eastern Europe,Bulgaria,7.7,10.6,5.0,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BGR,,7.7,Europe
71,Europe,South-Eastern Europe,Bulgaria,4.8,3.0,6.7,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BGR,,4.8,Europe
72,Europe,South-Eastern Europe,Bulgaria,5.2,3.2,7.2,2008.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BGR,,5.2,Europe
73,Europe,South-Eastern Europe,Croatia,17.3,13.1,21.5,2015.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,HRV,,17.3,Europe
74,Europe,South-Eastern Europe,Croatia,16.2,11.4,20.9,2011.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,HRV,,16.2,Europe
75,Europe,South-Eastern Europe,Montenegro,11.6,12.5,10.6,2017.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MNE,,11.6,Europe
76,Europe,South-Eastern Europe,North Macedonia,10.0,,70.0,2008.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MKD,,10.0,Europe
77,Europe,South-Eastern Europe,Romania,0.7,0.8,0.6,2019.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,0.7,Europe
78,Europe,South-Eastern Europe,Romania,1.9,1.6,2.2,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,1.9,Europe
79,Europe,South-Eastern Europe,Romania,0.7,1.1,0.4,2013.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,0.7,Europe
80,Europe,South-Eastern Europe,Romania,2.1,1.2,3.0,2010.0,,ARQ,HHS,Tranquillizers and sedatives,,,ROU,,2.1,Europe
81,Europe,South-Eastern Europe,Türkiye,5.1,3.0,7.2,2011.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,TUR,,5.1,Asia
82,Europe,Western and Central Europe,Austria,8.9,8.1,9.8,2015.0,15-64,Government source,HHS,Tranquillizers and sedatives,,,AUT,,8.9,Europe
83,Europe,Western and Central Europe,Cyprus,3.9,2.8,5.0,2019.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP,,3.9,Europe
84,Europe,Western and Central Europe,Cyprus,4.0,2.9,4.9,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP,,4.0,Europe
85,Europe,Western and Central Europe,Cyprus,4.2,3.0,5.3,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP,,4.2,Europe
86,Europe,Western and Central Europe,Czechia,12.5,10.1,14.9,2019.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE,,12.5,Europe
87,Europe,Western and Central Europe,Czechia,12.8,10.8,14.8,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE,,12.8,Europe
88,Europe,Western and Central Europe,Czechia,19.5,17.3,21.9,2015.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE,,19.5,Europe
89,Europe,Western and Central Europe,Czechia,18.3,15.5,21.2,2014.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE,,18.3,Europe
90,Europe,Western and Central Europe,Czechia,12.3,12.6,12.1,2013.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE,,12.3,Europe
91,Europe,Western and Central Europe,Estonia,0.49,0.88,0.23,2018.0,16-64,ARQ,HHS,Tranquillizers and sedatives,,,EST,,0.49,Europe
92,Europe,Western and Central Europe,Finland,1.8,2.2,1.4,2014.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,FIN,,1.8,Europe
93,Europe,Western and Central Europe,Finland,2.3,2.2,2.4,2010.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,FIN,,2.3,Europe
94,Europe,Western and Central Europe,Germany,5.4,4.6,6.2,2012.0,18-64,ARQ,HHS,Tranquillizers and sedatives,,,DEU,,5.4,Europe
95,Europe,Western and Central Europe,Germany,4.3,3.7,4.9,2009.0,18-64,ARQ,HHS,Tranquillizers and sedatives,,,DEU,,4.3,Europe
96,Europe,Western and Central Europe,Greece,0.7,,1.0,2004.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,GRC,,0.7,Europe
97,Europe,Western and Central Europe,Greece,0.3,,0.1,1998.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,GRC,,0.3,Europe
98,Europe,Western and Central Europe,Hungary,7.5,4.8,9.8,2019.0,18-64,ARQ,HHS,Tranquillizers and sedatives,,,HUN,,7.5,Europe
99,Europe,Western and Central Europe,Hungary,9.52,6.07,12.29,2015.0,18-64,Government source,HHS,Tranquillizers and sedatives,,,HUN,,9.52,Europe
100,Europe,Western and Central Europe,Hungary,13.1,,19.0,2007.0,18-64,ARQ,HHS,Tranquillizers and sedatives,,,HUN,,13.1,Europe
101,Europe,Western and Central Europe,Ireland,4.9,5.0,4.8,2019.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IRL,,4.9,Europe
102,Europe,Western and Central Europe,Ireland,6.1,4.4,7.7,2015.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IRL,,6.1,Europe
103,Europe,Western and Central Europe,Italy,13.8,10.4,17.1,2013.0,15-64,Government source,HHS,Tranquillizers and sedatives,,,ITA,,13.8,Europe
104,Europe,Western and Central Europe,Italy,3.85,2.94,4.63,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ITA,,3.85,Europe
105,Europe,Western and Central Europe,Latvia,4.9,3.4,6.4,2020.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA,,4.9,Europe
106,Europe,Western and Central Europe,Latvia,7.2,4.3,10.0,2011.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA,,7.2,Europe
107,Europe,Western and Central Europe,Latvia,6.5,5.1,7.8,2007.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA,,6.5,Europe
108,Europe,Western and Central Europe,Lithuania,13.4,7.7,18.7,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,13.4,Europe
109,Europe,Western and Central Europe,Lithuania,11.1,6.5,15.5,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,11.1,Europe
110,Europe,Western and Central Europe,Lithuania,11.85,7.5,15.6,2008.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,11.85,Europe
111,Europe,Western and Central Europe,Lithuania,11.2,7.3,14.8,2004.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU,,11.2,Europe
112,Europe,Western and Central Europe,Malta,0.9,,1.0,2008.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MLT,,0.9,Europe
