,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3
28,Americas,North America,United States of America,5.7,,,2012,15-64,ARQ,HHS,Prescription opioids,,,USA
29,Americas,North America,United States of America,5.2,,,2011,15-64,ARQ/UNODC Estimate,HHS,Prescription opioids,,,USA
30,Americas,North America,United States of America,5.7,,,2010,15-64,ARQ/ UNODC Estimate,HHS,Prescription opioids,,,USA
31,Americas,South America,Argentina,0.06,0.08,0.04,2011,16-65,ARQ/Government,HHS,Prescription opioids,,,ARG
32,Americas,South America,Argentina,0.11,,,2007,15-64,UNODC Etimate,,Prescription opioids,0.1,0.13,ARG
33,Americas,South America,Brazil,0.57,0.45,0.69,2012,15-64,Government source,HHS,Prescription opioids,,,BRA
34,Americas,South America,Brazil,0.4,,,2005,12-65,ARQ,HHS,Prescription opioids,,,BRA
35,Americas,South America,Chile,1.22,1.41,1.04,2020,15-64,ARQ,HHS,Prescription opioids,,,CHL
36,Americas,South America,Chile,1.14,1.21,1.08,2018,15-64,ARQ,HHS,Prescription opioids,,,CHL
37,Americas,South America,Chile,1.22,0.94,1.5,2016,15-64,ARQ,HHS,Prescription opioids,,,CHL
38,Americas,South America,Chile,0.56,0.5,0.62,2014,15-64,ARQ,HHS,Prescription opioids,,,CHL
39,Americas,South America,Chile,0.28,0.24,0.32,2012,15-64,ARQ,HHS,Prescription opioids,,,CHL
40,Americas,South America,Chile,0.27,,,2010,15-64,ARQ,HHS,Prescription opioids,,,CHL
41,Americas,South America,Chile,0.4,,,2008,15-64,HHS ,HHS ,Prescription opioids,,,CHL
42,Americas,South America,Colombia,0.28,0.2,0.35,2019,12-65,Government source,HHS,Prescription opioids,,,COL
43,Americas,South America,Uruguay,0.12,,,2011,15-64,UNODC Estimate,HHS,Prescription opioids,0.03,0.2,URY
44,Asia,Central Asia and Transcaucasia,Armenia,0.08,,,2007,15-64,Government source,,Prescription opioids,,,ARM
45,Asia,Central Asia and Transcaucasia,Georgia,0.27,,,2010,15-64,SCAD/Report - Academic Research,I,Prescription opioids,,,GEO
46,Asia,Central Asia and Transcaucasia,Kazakhstan,0.11,,,2006,15-64,UNODC (GAP survey),I,Prescription opioids,,,KAZ
47,Asia,Central Asia and Transcaucasia,Kyrgyzstan,0.06,,,2006,15-64,UNODC (GAP survey),I,Prescription opioids,,,KGZ
48,Asia,Central Asia and Transcaucasia,Uzbekistan,0.02,,,2006,15-64,UNODC (GAP survey),I,Prescription opioids,,,UZB
49,Asia,East and South-East Asia,Indonesia,0.26,,,2017,10-59,Government,HHS,Prescription opioids,,,IDN
50,Asia,East and South-East Asia,Indonesia,0.05,0.1,0.01,2015,10-60,ARQ,HHS,Prescription opioids,,,IDN
51,Asia,East and South-East Asia,Republic of Korea,0.08,,,2004,15-64,ARQ,HHS,Prescription opioids,0.06,0.1,PRK
52,Asia,Near and Middle East/South-West Asia,Afghanistan,0.55,0.8,0.3,2009,15-64,UNODC/ Govt. source,HHS,Prescription opioids,0.46,0.63,AFG
53,Asia,Near and Middle East/South-West Asia,Israel,0.9,0.9,1,2016,18-65,ARQ,HHS,Prescription opioids,,,ISR
54,Asia,Near and Middle East/South-West Asia,Israel,0.21,0.39,0.04,2009,18-40,ARQ,HHS,Prescription opioids,,,ISR
55,Asia,Near and Middle East/South-West Asia,Pakistan,1.5,1.6,1.4,2012,15-64,Government/UNODC,HHS and indirect,Prescription opioids,1.3,1.6,PAK
56,Asia,Near and Middle East/South-West Asia,Pakistan,0.13,,,2006,15-64,UNODC (GAP survey) ,,Prescription opioids,,,PAK
57,Asia,South Asia,Bangladesh,0.03,,,2003,15-64,ARQ,HHS,Prescription opioids,,,BGD
58,Asia,South Asia,India,0.96,,,2018,10-75,Government source,HHS/I,Prescription opioids,,,IND
59,Europe,Eastern Europe,Belarus,0.04,,,2007,15-64,UNODC Estimate ,R ,Prescription opioids,0.01,0.07,BLR
60,Europe,South-Eastern Europe,Bulgaria,0.2,0.2,0.1,2020,15-64,ARQ,HHS,Prescription opioids,,,BGR
61,Europe,South-Eastern Europe,Bulgaria,0.2,0.2,0.2,2016,15-64,ARQ,HHS,Prescription opioids,,,BGR
62,Europe,South-Eastern Europe,Bulgaria,0.1,0.1,0.1,2012,15-64,ARQ,I,Prescription opioids,,,BGR
63,Europe,South-Eastern Europe,Serbia,5.1,4.1,6.1,2014,18-64,Government sources,HHS,Prescription opioids,,,SRB
64,Europe,Western and Central Europe,Czechia,0.7,1,0.5,2019,15-64,ARQ,HHS,Prescription opioids,,,CZE
65,Europe,Western and Central Europe,Czechia,0.1,0.2,0,2018,15-64,ARQ,HHS,Prescription opioids,,,CZE
66,Europe,Western and Central Europe,Czechia,2.6,2.2,2.9,2012,15-64,ARQ,HHS,Prescription opioids,,,CZE
67,Europe,Western and Central Europe,Estonia,0.13,0.22,0.08,2018,16-64,ARQ,HHS,Prescription opioids,,,EST
68,Europe,Western and Central Europe,Estonia,0.71,,,2008,15-64,ARQ,I,Prescription opioids,,,EST
69,Europe,Western and Central Europe,Finland,0.9,0.9,0.8,2018,15-64,ARQ,HHS,Prescription opioids,,,FIN
70,Europe,Western and Central Europe,Finland,0.7,1,0.3,2014,15-64,ARQ,HHS,Prescription opioids,,,FIN
71,Europe,Western and Central Europe,Germany,0.3,0.4,0.3,2012,18-64,HHS,,Prescription opioids,,,DEU
72,Europe,Western and Central Europe,Italy,0.45,0.6,0.31,2017,15-64,Government source,HHS,Prescription opioids,,,ITA
73,Europe,Western and Central Europe,Italy,0.7,0.9,0.4,2013,15-64,ARQ,HHS,Prescription opioids,,,ITA
74,Europe,Western and Central Europe,Poland,0.1,0.3,0,2019,15-64,ARQ,HHS,Prescription opioids,,,POL
75,Europe,Western and Central Europe,Poland,0.1,0.1,0,2012,15-64,ARQ,HHS,Prescription opioids,,,POL
76,Europe,Western and Central Europe,Spain,0.6,0.6,0.7,2020,15-64,ARQ,HHS,Prescription opioids,,,ESP
77,Europe,Western and Central Europe,United Kingdom (England and Wales),0.04,0.06,0.02,2019,16-64,ARQ,HHS,Prescription opioids,,,GBR
78,Europe,Western and Central Europe,United Kingdom (England and Wales),0.06,0.07,0.04,2018,16-59,Government source,HHS,Prescription opioids,,,GBR
79,Europe,Western and Central Europe,United Kingdom (England and Wales),0.06,,,2017,16-59,Government source,HHS,Prescription opioids,,,GBR
80,Europe,Western and Central Europe,United Kingdom (England and Wales),0.04,0.07,0.01,2016,16-59,Government source,HHS,Prescription opioids,,,GBR
81,Europe,Western and Central Europe,United Kingdom (England and Wales),0.08,0.12,0.03,2015,16-59,Government source,HHS,Prescription opioids,,,GBR
82,Europe,Western and Central Europe,United Kingdom (England and Wales),0.1,0.1,0,2014,16-59,ARQ,HHS,Prescription opioids,,,GBR
83,Europe,Western and Central Europe,United Kingdom (Scotland),0.19,0.28,0.1,2014,16-64,Government source,HHS,Prescription opioids,,,GBR
84,Oceania,Australia and New Zealand,Australia,4.2,,,2019,14+,ARQ,HHS,Prescription opioids,,,AUS
85,Oceania,Australia and New Zealand,Australia,3.6,,,2016,14+,ARQ,HHS,Prescription opioids,,,AUS
86,Oceania,Australia and New Zealand,Australia,3.28,3.33,3.23,2013,14+,Government source,HHS,Prescription opioids,,,AUS
87,Oceania,Australia and New Zealand,Australia,3.1,,,2010,15-64,Government source,HHS,Prescription opioids,,,AUS
88,Oceania,Australia and New Zealand,New Zealand,1,1.5,1,2008,15-64,Government source,HHS,Prescription opioids,0.7,1.3,NZL
0,Africa,East Africa,Kenya,0,0,0,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,KEN
1,Africa,North Africa,Algeria,0.59,0.54,0.63,2010,12+,ARQ,HHS,Tranquillizers and sedatives,,,DZA
2,Africa,North Africa,Morocco,0.18,,,2004,15+,ARQ/Government,HHS,Tranquillizers and sedatives,,,MAR
3,Africa,North Africa,Tunisia,0.52,,,2013,15-64,ARQ,HHS,Tranquillizers and sedatives,,,TUN
4,Africa,West and Central Africa,Nigeria,0.487,,,2017,15-64,Government/UNODC,HHS/I,Tranquillizers and sedatives,,,NGA
5,Americas,Caribbean,Haiti,11.7,11.6,11.8,2018,15-64,ARQ,HHS,Tranquillizers and sedatives,,,HTI
6,Americas,Caribbean,Jamaica,0.1,,0.2,2001,12-55,ARQ,HHS,Tranquillizers and sedatives,,,JAM
7,Americas,Central America,Costa Rica,2.01,1.92,2.1,2015,12-64,ARQ,HHS,Tranquillizers and sedatives,,,CRI
8,Americas,Central America,Costa Rica,0.74,0.73,0.74,2015,12-70,ARQ,HHS,Tranquillizers and sedatives,,,CRI
9,Americas,Central America,Costa Rica,1.15,1,1.31,2010,12-70,ARQ,HHS,Tranquillizers and sedatives,,,CRI
10,Americas,Central America,El Salvador,1.76,1.52,1.94,2014,12-65,ARQ,HHS,Tranquillizers and sedatives,,,SLV
11,Americas,Central America,El Salvador,1.42,,1.42,2006,12-70,ARQ,HHS,Tranquillizers and sedatives,,,SLV
12,Americas,Central America,Guatemala,2.9,,3.16,2005,15-64,ARQ,HHS,Tranquillizers and sedatives,,,GTM
13,Americas,Central America,Panama,0.75,0.67,0.82,2015,12-65,ARQ,HHS,Tranquillizers and sedatives,,,PAN
14,Americas,North America,Canada,0.2,0.2,,2017,15+,ARQ,HHS,Tranquillizers and sedatives,,,CAN
15,Americas,North America,Canada,0.35,,,2015,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CAN
16,Americas,North America,Canada,0.2,,0.2,2009,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CAN
17,Americas,North America,Mexico,0.3,0.3,0.3,2016,12-65,ARQ,HHS,Tranquillizers and sedatives,,,MEX
18,Americas,North America,Mexico,0.3,0.3,0.2,2011,12-65,ARQ,HHS,Tranquillizers and sedatives,,,MEX
19,Americas,North America,Mexico,6.8,,,2008,12-65,ARQ,HHS,Tranquillizers and sedatives,,,MEX
20,Americas,North America,United States of America,2.7,2.5,2.9,2020,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA
21,Americas,North America,United States of America,2.9,3,2.7,2018,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA
22,Americas,North America,United States of America,3,3.1,2.9,2017,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA
23,Americas,North America,United States of America,3.1,3,3.2,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA
24,Americas,North America,United States of America,3.1,3.2,3.1,2015,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA
25,Americas,North America,United States of America,2.6,2.7,2.5,2014,15-64,ARQ,HHS,Tranquillizers and sedatives,,,USA
26,Americas,South America,Argentina,0.75,0.6,0.89,2017,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ARG
27,Americas,South America,Argentina,1.3,1.2,1.4,2011,16-65,ARQ,HHS,Tranquillizers and sedatives,,,ARG
28,Americas,South America,Argentina,1.3,1,1.6,2010,12-65,ARQ,HHS,Tranquillizers and sedatives,,,ARG
29,Americas,South America,Bolivia (Plurinational State of),2.02,1.92,2.12,2018,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BOL
30,Americas,South America,Bolivia (Plurinational State of),1.87,2.07,1.71,2014,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL
31,Americas,South America,Bolivia (Plurinational State of),1.87,2.07,1.71,2013,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL
32,Americas,South America,Bolivia (Plurinational State of),2.05,1.97,2.11,2018,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL
33,Americas,South America,Bolivia (Plurinational State of),2.6,2,3.1,2007,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL
34,Americas,South America,Brazil,5.68,3.18,8.03,2012,15-64,Government source,HHS,Tranquillizers and sedatives,,,BRA
35,Americas,South America,Brazil,2.1,,,2005,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BRA
36,Americas,South America,Chile,2.06,2.36,1.77,2020,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL
37,Americas,South America,Chile,1.44,1.18,1.69,2018,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL
38,Americas,South America,Chile,1.77,1.54,2.01,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL
39,Americas,South America,Chile,1.2,0.97,1.43,2014,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL
40,Americas,South America,Chile,1.53,1.33,1.71,2012,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL
41,Americas,South America,Colombia,0.61,0.64,0.58,2019,12-65,Government source,HHS,Tranquillizers and sedatives,,,COL
42,Americas,South America,Colombia,0.53,0.55,0.51,2013,12-65,Government source,HHS,Tranquillizers and sedatives,,,COL
43,Americas,South America,Colombia,0.52,0.52,0.52,2008,12-65,ARQ/Government,HHS,Tranquillizers and sedatives,,,COL
44,Americas,South America,Colombia,1.2,1.7,0.9,2003,18-65,ARQ/UNODC,HHS,Tranquillizers and sedatives,,,COL
45,Americas,South America,Ecuador,1.5,,,2007,12-65,ARQ,HHS,Tranquillizers and sedatives,,,ECU
46,Americas,South America,Peru,1.29,1.08,1.46,2010,12-65,ARQ,HHS,Tranquillizers and sedatives,,,PER
47,Americas,South America,Peru,2.98,2.44,3.4,2006,15-74,ARQ,HHS,Tranquillizers and sedatives,,,PER
48,Americas,South America,Suriname,1.35,,,2013,12-65,UNODC Estimate/ARQ,HHS,Tranquillizers and sedatives,,,SUR
49,Americas,South America,Uruguay,2.7,2.3,3.1,2018,15-65,ARQ,HHS,Tranquillizers and sedatives,,,URY
50,Americas,South America,Uruguay,2.2,2,2.5,2014,15-65,ARQ,HHS,Tranquillizers and sedatives,,,URY
51,Americas,South America,Uruguay,1.3,1.2,1.03,2011,15-65,ARQ,HHS,Tranquillizers and sedatives,,,URY
52,Americas,South America,Venezuela (Bolivarian Republic of),2.13,1.76,2.5,2011,12-65,ARQ,HHS,Tranquillizers and sedatives,,,VEN
53,Asia,East and South-East Asia,Indonesia,0.305,,,2019,15-64,ARQ/UNODC Estimates,HHS,Tranquillizers and sedatives,,,IDN
54,Asia,East and South-East Asia,Indonesia,0.19,0.35,0.05,2015,10-60,ARQ,HHS,Tranquillizers and sedatives,,,IDN
55,Asia,East and South-East Asia,Indonesia,0.84,0.76,1.15,2012,15-60,ARQ,HHS,Tranquillizers and sedatives,,,IDN
56,Asia,East and South-East Asia,Japan,5.6,,,2017,15-64,ARQ,HHS,Tranquillizers and sedatives,,,JPN
57,Asia,East and South-East Asia,Japan,5.6,,,2015,15-64,ARQ,HHS,Tranquillizers and sedatives,,,JPN
58,Asia,East and South-East Asia,Myanmar,0.13,,,2002,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MMR
59,Asia,Near and Middle East/South-West Asia,Afghanistan,1.4,1.4,1.4,2015,15+,INL,HHS,Tranquillizers and sedatives,,,AFG
60,Asia,Near and Middle East/South-West Asia,Afghanistan,0.8,,0.1,2003,15-64,UNODC/ Govt. Source,HHS,Tranquillizers and sedatives,,,AFG
61,Asia,Near and Middle East/South-West Asia,Israel,1,1,0.9,2016,18-65,ARQ,HHS,Tranquillizers and sedatives,,,ISR
62,Asia,Near and Middle East/South-West Asia,Israel,2.79,3.1,2.67,2009,18-40,ARQ,HHS,Tranquillizers and sedatives,,,ISR
63,Asia,Near and Middle East/South-West Asia,Israel,1.9,,,2005,18-40,ARQ,HHS,Tranquillizers and sedatives,,,ISR
64,Asia,Near and Middle East/South-West Asia,Pakistan,1.4,1.3,1.5,2012,15-64,Government/UNODC,HHS/I,Tranquillizers and sedatives,,,PAK
65,Asia,Near and Middle East/South-West Asia,Pakistan,2,,,2001,18-40,ARQ,HHS,Tranquillizers and sedatives,,,PAK
66,Asia,South Asia,India,1.08,2.07,0.09,2018,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IND
67,Asia,South Asia,Nepal,0.629,,,2019,15-50,Government source/UNODC Estimate,HHS,Tranquillizers and sedatives,,,NPL
68,Europe,Eastern Europe,Republic of Moldova,0.5,0.49,0.01,2011,15-55,ARQ,HHS,Tranquillizers and sedatives,,,MDA
69,Europe,South-Eastern Europe,Albania,8.5,7.7,9.2,2014,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ALB
70,Europe,South-Eastern Europe,Bulgaria,7.7,10.6,5,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BGR
71,Europe,South-Eastern Europe,Bulgaria,4.8,3,6.7,2012,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BGR
72,Europe,South-Eastern Europe,Bulgaria,5.2,3.2,7.2,2008,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BGR
73,Europe,South-Eastern Europe,Croatia,17.3,13.1,21.5,2015,15-64,ARQ,HHS,Tranquillizers and sedatives,,,HRV
74,Europe,South-Eastern Europe,Croatia,16.2,11.4,20.9,2011,15-64,ARQ,HHS,Tranquillizers and sedatives,,,HRV
75,Europe,South-Eastern Europe,Montenegro,11.6,12.5,10.6,2017,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MNE
76,Europe,South-Eastern Europe,North Macedonia,10,,70,2008,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MKD
77,Europe,South-Eastern Europe,Romania,0.7,0.8,0.6,2019,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU
78,Europe,South-Eastern Europe,Romania,1.9,1.6,2.2,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU
79,Europe,South-Eastern Europe,Romania,0.7,1.1,0.4,2013,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ROU
80,Europe,South-Eastern Europe,Romania,2.1,1.2,3,2010,,ARQ,HHS,Tranquillizers and sedatives,,,ROU
81,Europe,South-Eastern Europe,Türkiye,5.1,3,7.2,2011,15-64,ARQ,HHS,Tranquillizers and sedatives,,,TUR
82,Europe,Western and Central Europe,Austria,8.9,8.1,9.8,2015,15-64,Government source,HHS,Tranquillizers and sedatives,,,AUT
83,Europe,Western and Central Europe,Cyprus,3.9,2.8,5,2019,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP
84,Europe,Western and Central Europe,Cyprus,4,2.9,4.9,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP
85,Europe,Western and Central Europe,Cyprus,4.2,3,5.3,2012,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CYP
86,Europe,Western and Central Europe,Czechia,12.5,10.1,14.9,2019,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE
87,Europe,Western and Central Europe,Czechia,12.8,10.8,14.8,2018,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE
88,Europe,Western and Central Europe,Czechia,19.5,17.3,21.9,2015,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE
89,Europe,Western and Central Europe,Czechia,18.3,15.5,21.2,2014,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE
90,Europe,Western and Central Europe,Czechia,12.3,12.6,12.1,2013,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CZE
91,Europe,Western and Central Europe,Estonia,0.49,0.88,0.23,2018,16-64,ARQ,HHS,Tranquillizers and sedatives,,,EST
92,Europe,Western and Central Europe,Finland,1.8,2.2,1.4,2014,15-64,ARQ,HHS,Tranquillizers and sedatives,,,FIN
93,Europe,Western and Central Europe,Finland,2.3,2.2,2.4,2010,15-64,ARQ,HHS,Tranquillizers and sedatives,,,FIN
94,Europe,Western and Central Europe,Germany,5.4,4.6,6.2,2012,18-64,ARQ,HHS,Tranquillizers and sedatives,,,DEU
95,Europe,Western and Central Europe,Germany,4.3,3.7,4.9,2009,18-64,ARQ,HHS,Tranquillizers and sedatives,,,DEU
96,Europe,Western and Central Europe,Greece,0.7,,1,2004,15-64,ARQ,HHS,Tranquillizers and sedatives,,,GRC
97,Europe,Western and Central Europe,Greece,0.3,,0.1,1998,15-64,ARQ,HHS,Tranquillizers and sedatives,,,GRC
98,Europe,Western and Central Europe,Hungary,7.5,4.8,9.8,2019,18-64,ARQ,HHS,Tranquillizers and sedatives,,,HUN
99,Europe,Western and Central Europe,Hungary,9.52,6.07,12.29,2015,18-64,Government source,HHS,Tranquillizers and sedatives,,,HUN
100,Europe,Western and Central Europe,Hungary,13.1,,19,2007,18-64,ARQ,HHS,Tranquillizers and sedatives,,,HUN
101,Europe,Western and Central Europe,Ireland,4.9,5,4.8,2019,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IRL
102,Europe,Western and Central Europe,Ireland,6.1,4.4,7.7,2015,15-64,ARQ,HHS,Tranquillizers and sedatives,,,IRL
103,Europe,Western and Central Europe,Italy,13.8,10.4,17.1,2013,15-64,Government source,HHS,Tranquillizers and sedatives,,,ITA
104,Europe,Western and Central Europe,Italy,3.85,2.94,4.63,2012,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ITA
105,Europe,Western and Central Europe,Latvia,4.9,3.4,6.4,2020,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA
106,Europe,Western and Central Europe,Latvia,7.2,4.3,10,2011,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA
107,Europe,Western and Central Europe,Latvia,6.5,5.1,7.8,2007,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LVA
108,Europe,Western and Central Europe,Lithuania,13.4,7.7,18.7,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU
109,Europe,Western and Central Europe,Lithuania,11.1,6.5,15.5,2012,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU
110,Europe,Western and Central Europe,Lithuania,11.85,7.5,15.6,2008,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU
111,Europe,Western and Central Europe,Lithuania,11.2,7.3,14.8,2004,15-64,ARQ,HHS,Tranquillizers and sedatives,,,LTU
112,Europe,Western and Central Europe,Malta,0.9,,1,2008,15-64,ARQ,HHS,Tranquillizers and sedatives,,,MLT
113,Europe,Western and Central Europe,Netherlands,3.5,2.9,4.1,2020,15-64,ARQ,HHS,Tranquillizers and sedatives,,,NLD
114,Europe,Western and Central Europe,Netherlands,10.2,7,13.3,2018,18+,ARQ,HHS,Tranquillizers and sedatives,,,NLD
115,Europe,Western and Central Europe,Netherlands,10.5,7.5,13.4,2016,18+,ARQ,HHS,Tranquillizers and sedatives,,,NLD
116,Europe,Western and Central Europe,Netherlands,0.5,0.2,0.8,2015,18+,ARQ,HHS,Tranquillizers and sedatives,,,NLD
117,Europe,Western and Central Europe,Netherlands,0.5,0.2,0.8,2014,15-64,ARQ,HHS,Tranquillizers and sedatives,,,NLD
118,Europe,Western and Central Europe,Netherlands,10.1,7.2,13.1,2009,15-64,ARQ,HHS,Tranquillizers and sedatives,,,NLD
119,Europe,Western and Central Europe,Norway,4.3,3.1,5.5,2015,16-64,ARQ,HHS,Tranquillizers and sedatives,,,NOR
120,Europe,Western and Central Europe,Norway,4.5,3.9,5.2,2014,16-64,ARQ,HHS,Tranquillizers and sedatives,,,NOR
121,Europe,Western and Central Europe,Poland,3.4,2.5,4.3,2019,15-64,ARQ,HHS,Tranquillizers and sedatives,,,POL
122,Europe,Western and Central Europe,Poland,1.9,1.4,2.4,2016,15-64,ARQ,HHS,Tranquillizers and sedatives,,,POL
123,Europe,Western and Central Europe,Poland,2.2,1.4,3,2012,15-64,ARQ,HHS,Tranquillizers and sedatives,,,POL
124,Europe,Western and Central Europe,Poland,3.3,2.2,4.3,2010,15-64,ARQ,HHS,Tranquillizers and sedatives,,,POL
125,Europe,Western and Central Europe,Portugal,0.6,0.5,0.6,2017,15-64,ARQ,HHS,Tranquillizers and sedatives,,,PRT
126,Europe,Western and Central Europe,Portugal,0.6,0.6,0.6,2012,15-64,ARQ,HHS,Tranquillizers and sedatives,,,PRT
127,Europe,Western and Central Europe,Portugal,12,6.3,17.5,2007,15-64,ARQ,HHS,Tranquillizers and sedatives,,,PRT
128,Europe,Western and Central Europe,Slovakia,8.5,4.9,12.2,2019,15-64,ARQ,HHS,Tranquillizers and sedatives,,,SVK
129,Europe,Western and Central Europe,Slovakia,4,,4.2,2006,15-64,ARQ,HHS,Tranquillizers and sedatives,,,SVK
130,Europe,Western and Central Europe,Slovakia,6.1,,6.4,2004,15-64,ARQ,HHS,Tranquillizers and sedatives,,,SVK
131,Europe,Western and Central Europe,Spain,1.3,1.5,1.2,2020,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ESP
132,Europe,Western and Central Europe,Spain,1.3,1.2,1.4,2017,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ESP
133,Europe,Western and Central Europe,Spain,2.3,1.6,2.9,2015,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ESP
134,Europe,Western and Central Europe,Spain,1.2,1.1,1.3,2013,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ESP
135,Europe,Western and Central Europe,Spain,1.2,1.1,1.2,2011,15-64,ARQ,HHS,Tranquillizers and sedatives,,,ESP
136,Europe,Western and Central Europe,Sweden,2.78,2.7,2.86,2013,17-64,ARQ,HHS,Tranquillizers and sedatives,,,SWE
137,Europe,Western and Central Europe,Sweden,2,,2,2003,16-24,ARQ,HHS,Tranquillizers and sedatives,,,SWE
