,Entity,Code,Year,Anxiety_disorders_%,Mental_disorders_male(%),Mental_disorders_female(%),Total,Depressive_disorders(%),World Population,Yearly Change,Net Change,Density (P/Km²)
6405,Bermuda,BMU,2018,4.59,5.6178074374015074e-05,6.570489034553571e-05,0.00012188296471955077,3.38483709139447e-05,7631091040,1.10 %,83232115.0,51.0
6406,Bhutan,BTN,2018,3.36,0.0005991279590342824,0.0005594350765339578,0.0011585630355682402,0.0003805222588459644,7631091040,1.10 %,83232115.0,51.0
6407,Bolivia,BOL,2018,5.98,0.01009676068548122,0.011475213641272455,0.021571974326753673,0.004802078733947328,7631091040,1.10 %,83232115.0,51.0
6408,Bosnia and Herzegovina,BIH,2018,3.78,0.002253216467982277,0.002966679322960875,0.0052198957909431526,0.001525823756913271,7631091040,1.10 %,83232115.0,51.0
6409,Botswana,BWA,2018,3.74,0.0015824604812996702,0.0017688689506186262,0.003351329431918296,0.0011837232648190237,7631091040,1.10 %,83232115.0,51.0
6410,Brazil,BRA,2018,7.76,0.19860852033551415,0.2734621942080775,0.4720707145435917,0.11550784748598675,7631091040,1.10 %,83232115.0,51.0
6411,Brunei,BRN,2018,3.09,0.00030677133685460525,0.0002639334256979327,0.0005707047625525379,9.435085969043818e-05,7631091040,1.10 %,83232115.0,51.0
6412,Bulgaria,BGR,2018,3.63,0.004565624996134235,0.006081987458506327,0.010647612454640562,0.0032827809114959793,7631091040,1.10 %,83232115.0,51.0
6413,Burkina Faso,BFA,2018,3.16,0.01367348383777112,0.014797635018124486,0.028471118855895605,0.008916863872194087,7631091040,1.10 %,83232115.0,51.0
6414,Burundi,BDI,2018,3.71,0.008164468183307114,0.008439356792157992,0.016603824975465108,0.004963864249744293,7631091040,1.10 %,83232115.0,51.0
6415,Cambodia,KHM,2018,4.7,0.011486614370151716,0.013921679015901245,0.02540829338605296,0.005992406558944683,7631091040,1.10 %,83232115.0,51.0
6416,Cameroon,CMR,2018,3.29,0.01831169347443665,0.019472130422912633,0.03778382389734928,0.01250134476183631,7631091040,1.10 %,83232115.0,51.0
6417,Canada,CAN,2018,4.8,0.0315578858563847,0.034088559373287204,0.0656464452296719,0.01659094346226015,7631091040,1.10 %,83232115.0,51.0
6418,Cape Verde,CPV,2018,3.24,0.0004199268470527905,0.0004218007599605311,0.0008417276070133216,0.0003410390449227297,7631091040,1.10 %,83232115.0,51.0
6419,Central African Republic,CAF,2018,4.47,0.004148672822018908,0.004534082979568279,0.008682755801587188,0.0030942495478339885,7631091040,1.10 %,83232115.0,51.0
6420,Chad,TCD,2018,3.43,0.009940741055554226,0.01057179105545044,0.020512532111004667,0.006587236312148623,7631091040,1.10 %,83232115.0,51.0
6421,Chile,CHL,2018,5.94,0.014136969331714327,0.020820862857901377,0.034957832189615706,0.009609779206617878,7631091040,1.10 %,83232115.0,51.0
6422,China,CHN,2018,3.43,1.0343752759107432,1.063937038287516,2.0983123141982594,0.652290566828305,7631091040,1.10 %,83232115.0,51.0
6423,Colombia,COL,2018,4.98,0.03445483727317712,0.038929204021133,0.07338404129431013,0.014702432379839621,7631091040,1.10 %,83232115.0,51.0
6424,Comoros,COM,2018,3.68,0.0005031914807296022,0.0005408925117475731,0.0010440839924771752,0.0003482988194044662,7631091040,1.10 %,83232115.0,51.0
6425,Congo,COG,2018,3.82,0.003739583219544449,0.004139932263211474,0.007879515482755922,0.003134964564647626,7631091040,1.10 %,83232115.0,51.0
6426,Cook Islands,COK,2018,4.28,1.2435967478642476e-05,1.4624383252017918e-05,2.7060350730660398e-05,8.137761648300294e-06,7631091040,1.10 %,83232115.0,51.0
6427,Costa Rica,CRI,2018,4.46,0.0035619546218911315,0.004279663265555799,0.00784161788744693,0.0021350682247921393,7631091040,1.10 %,83232115.0,51.0
6428,Cote d'Ivoire,CIV,2018,3.3,0.016713232659847813,0.015956787746565792,0.0326700204064136,0.009902004785936874,7631091040,1.10 %,83232115.0,51.0
6429,Croatia,HRV,2018,3.86,0.0029293976290970837,0.0038877664864027093,0.0068171641154997934,0.0022183983798992916,7631091040,1.10 %,83232115.0,51.0
6430,Cuba,CUB,2018,4.48,0.010893121254126724,0.011868787769042263,0.022761909023168984,0.007063079147854066,7631091040,1.10 %,83232115.0,51.0
6431,Cyprus,CYP,2018,7.02,0.0011315288934097161,0.0014520990434940479,0.002583627936903764,0.0005986431004497622,7631091040,1.10 %,83232115.0,51.0
6432,Czechia,CZE,2018,3.4,0.006967064043832977,0.008864603979354438,0.015831668023187414,0.005105089140700384,7631091040,1.10 %,83232115.0,51.0
6433,Democratic Republic of Congo,COD,2018,3.87,0.06557057141333751,0.06716846874362542,0.13273904015696292,0.045900002786495385,7631091040,1.10 %,83232115.0,51.0
6434,Denmark,DNK,2018,5.44,0.004425540178066071,0.005833346734649886,0.010258886912715957,0.0031165661470079907,7631091040,1.10 %,83232115.0,51.0
6435,Djibouti,DJI,2018,3.39,0.0008538621759123974,0.0007996497444485998,0.0016535119203609971,0.0005816861542776195,7631091040,1.10 %,83232115.0,51.0
6436,Dominica,DMA,2018,4.49,6.430273173624725e-05,6.29923031294356e-05,0.00012729503486568286,3.0244692245212684e-05,7631091040,1.10 %,83232115.0,51.0
6437,Dominican Republic,DOM,2018,4.69,0.01003220897230968,0.010295120263694299,0.02032732923600398,0.005261501899209421,7631091040,1.10 %,83232115.0,51.0
6438,East Asia & Pacific (WB),,2018,3.46,1.6620064068846438,1.7616759424744066,3.423682349359051,0.9854463091296052,7631091040,1.10 %,83232115.0,51.0
6439,Eastern Mediterranean Region (WHO),,2018,4.83,0.6505396245410277,0.6542717776303715,1.3048114021713992,0.36070116128505786,7631091040,1.10 %,83232115.0,51.0
6440,Ecuador,ECU,2018,5.51,0.014877138721699747,0.01665721183690661,0.031534350558606365,0.007396596332573697,7631091040,1.10 %,83232115.0,51.0
6441,Egypt,EGY,2018,4.78,0.08638967829690576,0.08890996011495625,0.175299638411862,0.046443856866894354,7631091040,1.10 %,83232115.0,51.0
6442,El Salvador,SLV,2018,4.65,0.004474366747955873,0.0058909531762053255,0.010365319924161199,0.0027887886395861947,7631091040,1.10 %,83232115.0,51.0
6443,England,,2018,4.86,0.05046792103269154,0.05656881797599416,0.10703673900868571,0.034858645848366135,7631091040,1.10 %,83232115.0,51.0
6444,Equatorial Guinea,GNQ,2018,3.9,0.0010636486915768732,0.0009951394840127606,0.0020587881755896337,0.0007958101886306418,7631091040,1.10 %,83232115.0,51.0
6445,Eritrea,ERI,2018,3.84,0.004710243897181969,0.004883377724713923,0.00959362162189589,0.0031429712834352454,7631091040,1.10 %,83232115.0,51.0
6446,Estonia,EST,2018,3.64,0.000925752289282084,0.001240137216342265,0.002165889505624349,0.0008316897238851445,7631091040,1.10 %,83232115.0,51.0
6447,Eswatini,SWZ,2018,3.65,0.0007462628830070936,0.0008324759810492315,0.001578738864056325,0.0005446534418491225,7631091040,1.10 %,83232115.0,51.0
6448,Ethiopia,ETH,2018,3.53,0.07254409587020207,0.07315164988517815,0.14569574575538022,0.045063071348183,7631091040,1.10 %,83232115.0,51.0
6449,Europe & Central Asia (WB),,2018,4.72,0.7152421025237827,0.9059183626251169,1.6211604651488996,0.4985429842283732,7631091040,1.10 %,83232115.0,51.0
6450,European Region (WHO),,2018,4.71,0.7247000423677293,0.9163952262322899,1.6410952686000193,0.5046074643606925,7631091040,1.10 %,83232115.0,51.0
6451,Fiji,FJI,2018,4.19,0.0006441542859643304,0.0006737699724782735,0.0013179242584426042,0.0003420087620917703,7631091040,1.10 %,83232115.0,51.0
6452,Finland,FIN,2018,4.39,0.004836398859159726,0.005310800223397675,0.010147199082557401,0.0033608824564619532,7631091040,1.10 %,83232115.0,51.0
6453,France,FRA,2018,6.91,0.05667530340458368,0.0795642846897552,0.13623958809433886,0.03848266236907587,7631091040,1.10 %,83232115.0,51.0
6454,G20,,2018,3.89,3.8897036668035874,4.2937642767265425,8.18346794353013,2.327719877392526,7631091040,1.10 %,83232115.0,51.0
6455,Gabon,GAB,2018,4.07,0.0012916370605899625,0.0014708250682853863,0.002762462128875349,0.0011247015603682276,7631091040,1.10 %,83232115.0,51.0
6456,Gambia,GMB,2018,3.4,0.001397388649159662,0.0017793654837591874,0.0031767541329188495,0.0011515260339496618,7631091040,1.10 %,83232115.0,51.0
6457,Georgia,GEO,2018,2.66,0.002437619981532811,0.00295892158560855,0.005396541567141361,0.001961816458685572,7631091040,1.10 %,83232115.0,51.0
6458,Germany,DEU,2018,6.8,0.06999227203558563,0.0951662869953128,0.1651585590308984,0.046007523453684286,7631091040,1.10 %,83232115.0,51.0
6459,Ghana,GHA,2018,3.07,0.0196134470438712,0.022115802198580503,0.04172924924245171,0.014432169583970787,7631091040,1.10 %,83232115.0,51.0
6460,Greece,GRC,2018,6.39,0.009868680586465653,0.01289763147682222,0.022766312063287872,0.008224970672083609,7631091040,1.10 %,83232115.0,51.0
6461,Greenland,GRL,2018,5.3,6.109218164955872e-05,6.305782455977619e-05,0.0001241500062093349,4.6756092691039364e-05,7631091040,1.10 %,83232115.0,51.0
6462,Grenada,GRD,2018,4.48,9.921254982170936e-05,9.539920257588749e-05,0.0001946117523975969,4.7503036996922e-05,7631091040,1.10 %,83232115.0,51.0
6463,Guam,GUM,2018,4.21,0.00012498868051769436,0.0001233375404731117,0.00024832622099080605,7.37640262774273e-05,7631091040,1.10 %,83232115.0,51.0
6464,Guatemala,GTM,2018,4.46,0.012668123010625226,0.015400405968685705,0.02806852897931093,0.007363285237388545,7631091040,1.10 %,83232115.0,51.0
6465,Guinea,GIN,2018,3.4,0.007516513654383031,0.008639262676127107,0.01615577633051014,0.004957665922434074,7631091040,1.10 %,83232115.0,51.0
6466,Guinea-Bissau,GNB,2018,3.16,0.001163359204269171,0.001317806319867991,0.0024811655241371616,0.0007959674400634592,7631091040,1.10 %,83232115.0,51.0
6467,Guyana,GUY,2018,4.51,0.0007660241463978132,0.0008134354533922584,0.0015794595997900716,0.0005067558465401299,7631091040,1.10 %,83232115.0,51.0
6468,Haiti,HTI,2018,4.72,0.011176802838929308,0.01194470089823486,0.023121503737164168,0.0051461055560935885,7631091040,1.10 %,83232115.0,51.0
6469,Honduras,HND,2018,4.26,0.00686143039383789,0.008010034171994362,0.014871464565832253,0.0034096566092074823,7631091040,1.10 %,83232115.0,51.0
6470,Hungary,HUN,2018,3.67,0.006359444507426555,0.008628281284402026,0.014987725791828582,0.004753317685487867,7631091040,1.10 %,83232115.0,51.0
6471,Iceland,ISL,2018,5.6,0.00028611898201125375,0.00032935002174996984,0.0006154690037612236,0.00014630935395051978,7631091040,1.10 %,83232115.0,51.0
6472,India,IND,2018,3.1,1.209340348795,1.2376600869382368,2.4470004357332367,0.6480148479528557,7631091040,1.10 %,83232115.0,51.0
6473,Indonesia,IDN,2018,3.69,0.16842186697329717,0.1882028261059771,0.35662469307927425,0.08381617997313265,7631091040,1.10 %,83232115.0,51.0
6474,Iran,IRN,2018,7.58,0.09669112793077095,0.10849907249959895,0.20519020043036992,0.05835748750286172,7631091040,1.10 %,83232115.0,51.0
6475,Iraq,IRQ,2018,5.59,0.03599951809774242,0.040552458144962715,0.07655197624270513,0.01980370817329418,7631091040,1.10 %,83232115.0,51.0
6476,Ireland,IRL,2018,7.8,0.004783064414862491,0.005841969354882706,0.010625033769745197,0.002982561717675432,7631091040,1.10 %,83232115.0,51.0
6477,Israel,ISR,2018,4.05,0.007644267339261097,0.0083005168812663,0.015944784220527395,0.005019151232665677,7631091040,1.10 %,83232115.0,51.0
6478,Italy,ITA,2018,5.98,0.0497769975497501,0.06889768412460193,0.11867468167435202,0.0349111023054968,7631091040,1.10 %,83232115.0,51.0
6479,Jamaica,JAM,2018,4.23,0.0025290485854300594,0.0026048568803341125,0.005133905465764172,0.0011825700876450297,7631091040,1.10 %,83232115.0,51.0
6480,Japan,JPN,2018,2.54,0.0844562588261298,0.08239271379469744,0.16684897262082724,0.042702674924449596,7631091040,1.10 %,83232115.0,51.0
6481,Jordan,JOR,2018,5.21,0.010247564809553104,0.010369159479979156,0.020616724289532262,0.005594363869625647,7631091040,1.10 %,83232115.0,51.0
6482,Kazakhstan,KAZ,2018,2.25,0.011052377642712542,0.01267032453068467,0.023722702173397215,0.00834913378257901,7631091040,1.10 %,83232115.0,51.0
6483,Kenya,KEN,2018,3.53,0.03369633498698241,0.03563304363356148,0.06932937862054389,0.023326205789834215,7631091040,1.10 %,83232115.0,51.0
6484,Kiribati,KIR,2018,4.2,8.473231371644074e-05,9.064234673316123e-05,0.00017537466044960197,4.0151532512708695e-05,7631091040,1.10 %,83232115.0,51.0
6485,Kuwait,KWT,2018,4.89,0.00393570196483988,0.004001668940906778,0.007937370905746657,0.002572122373735958,7631091040,1.10 %,83232115.0,51.0
6486,Kyrgyzstan,KGZ,2018,2.18,0.004268157702387993,0.004430048052473504,0.008698205754861497,0.002613545021997274,7631091040,1.10 %,83232115.0,51.0
6487,Laos,LAO,2018,4.71,0.005075080325604398,0.005403670298762416,0.010478750624366814,0.0023468728005111047,7631091040,1.10 %,83232115.0,51.0
6488,Latin America & Caribbean (WB),,2018,5.76,0.5286847292022347,0.6635203240872356,1.1922050532894704,0.2951673867069996,7631091040,1.10 %,83232115.0,51.0
6489,Latvia,LVA,2018,4.05,0.0013921207261602792,0.001908652370107224,0.003300773096267503,0.0012418538778171883,7631091040,1.10 %,83232115.0,51.0
6490,Lebanon,LBN,2018,6.74,0.004718604431693427,0.0060105297865768875,0.010729134218270315,0.003330663972788877,7631091040,1.10 %,83232115.0,51.0
6491,Lesotho,LSO,2018,3.73,0.001549778391845788,0.001783375395296031,0.0033331537871418185,0.0013275297001305334,7631091040,1.10 %,83232115.0,51.0
6492,Liberia,LBR,2018,3.55,0.0032328404772903876,0.0038404993265550138,0.007073339803845402,0.0023131030553135688,7631091040,1.10 %,83232115.0,51.0
6493,Libya,LBY,2018,5.54,0.006568837894508988,0.007117763333616316,0.013686601228125303,0.00415797686512727,7631091040,1.10 %,83232115.0,51.0
6494,Lithuania,LTU,2018,4.58,0.0021244144402187606,0.0029866502549286845,0.005111064695147445,0.0019238140290880343,7631091040,1.10 %,83232115.0,51.0
6495,Luxembourg,LUX,2018,5.8,0.0005171737539642824,0.0006164387209302642,0.0011336124748945466,0.0002994853538007325,7631091040,1.10 %,83232115.0,51.0
6496,Madagascar,MDG,2018,4.08,0.01858140589029062,0.01951423449404949,0.038095640384340115,0.012039720076514774,7631091040,1.10 %,83232115.0,51.0
6497,Malawi,MWI,2018,3.97,0.012022356897474518,0.013225513818532559,0.02524787071600708,0.006922640514062063,7631091040,1.10 %,83232115.0,51.0
6498,Malaysia,MYS,2018,4.88,0.022700633381514474,0.025327767548164386,0.04802840092967886,0.015201954660470151,7631091040,1.10 %,83232115.0,51.0
6499,Maldives,MDV,2018,3.75,0.00039270924488931275,0.0002958554665598643,0.0006885647114491769,0.00018973695798025757,7631091040,1.10 %,83232115.0,51.0
6500,Mali,MLI,2018,2.77,0.012093552483682596,0.01235928119657186,0.024452833680254457,0.006579832390520138,7631091040,1.10 %,83232115.0,51.0
6501,Malta,MLT,2018,6.85,0.00038496461182305593,0.0004763670071481679,0.0008613316189712238,0.00021024516567685975,7631091040,1.10 %,83232115.0,51.0
6502,Marshall Islands,MHL,2018,4.15,4.1894402559768176e-05,4.1383335403111636e-05,8.327773796287982e-05,1.9682637674310855e-05,7631091040,1.10 %,83232115.0,51.0
6503,Mauritania,MRT,2018,2.83,0.0023871160630262907,0.0024186580795922466,0.004805774142618537,0.0014433453804005463,7631091040,1.10 %,83232115.0,51.0
6504,Mauritius,MUS,2018,3.95,0.0009260930007198552,0.0011737377988351191,0.0020998307995549743,0.0007508755917030706,7631091040,1.10 %,83232115.0,51.0
6505,Mexico,MEX,2018,3.74,0.08432138951391674,0.10700129191487145,0.1913226814287882,0.05879611416613371,7631091040,1.10 %,83232115.0,51.0
6506,Micronesia (country),FSM,2018,4.17,7.680422064523031e-05,7.694836779197958e-05,0.0001537525884372099,3.6534749557908566e-05,7631091040,1.10 %,83232115.0,51.0
6507,Middle East & North Africa (WB),,2018,5.51,0.439045161751864,0.45863350098362865,0.8976786627354927,0.2597870592302618,7631091040,1.10 %,83232115.0,51.0
6508,Moldova,MDA,2018,4.36,0.0028299623064122164,0.0035678253420496474,0.0063977876484618635,0.00198089629920075,7631091040,1.10 %,83232115.0,51.0
6509,Monaco,MCO,2018,6.05,3.2564150879269285e-05,4.27854940124001e-05,7.534964489166938e-05,2.4321554942424065e-05,7631091040,1.10 %,83232115.0,51.0
6510,Mongolia,MNG,2018,2.27,0.002197077706466466,0.0023724916797742725,0.004569569386240739,0.0016886707198817536,7631091040,1.10 %,83232115.0,51.0
6511,Montenegro,MNE,2018,3.92,0.00042080483421935434,0.000537393667367386,0.0009581985015867404,0.00027761430035304623,7631091040,1.10 %,83232115.0,51.0
6512,Morocco,MAR,2018,4.99,0.03363726086538734,0.038349640761198414,0.07198690162658576,0.024425157428078593,7631091040,1.10 %,83232115.0,51.0
6513,Mozambique,MOZ,2018,4.11,0.019289063546541047,0.021739840231286247,0.04102890377782729,0.012573116936631382,7631091040,1.10 %,83232115.0,51.0
6514,Myanmar,MMR,2018,4.08,0.03410406174370578,0.04183029639232295,0.07593435813602874,0.015458208974532166,7631091040,1.10 %,83232115.0,51.0
6515,Namibia,NAM,2018,3.64,0.0014876902844550522,0.0016402634871461317,0.0031279537716011837,0.0009607538373700231,7631091040,1.10 %,83232115.0,51.0
6516,Nauru,NRU,2018,4.22,7.220461623532145e-06,7.403921628485775e-06,1.4624383252017918e-05,3.629887240868247e-06,7631091040,1.10 %,83232115.0,51.0
6517,Nepal,NPL,2018,3.37,0.023686508135277076,0.027396685336884673,0.051083193472161746,0.017364764658868492,7631091040,1.10 %,83232115.0,51.0
6518,Netherlands,NLD,2018,7.42,0.015968948524037005,0.019675679298408685,0.035644627822445686,0.009291921643749645,7631091040,1.10 %,83232115.0,51.0
6519,New Zealand,NZL,2018,8.04,0.004426129870939137,0.005587837935163724,0.010013967806102862,0.0022288556001816484,7631091040,1.10 %,83232115.0,51.0
6520,Nicaragua,NIC,2018,4.62,0.00489487018359566,0.0056014794969606345,0.010496349680556294,0.002578975915349583,7631091040,1.10 %,83232115.0,51.0
6521,Niger,NER,2018,3.03,0.013326351299826716,0.013902520549669657,0.027228871849496374,0.007534833446306258,7631091040,1.10 %,83232115.0,51.0
6522,Nigeria,NGA,2018,3.04,0.11910911496608224,0.13173799063993347,0.2508471056060157,0.07365239086441301,7631091040,1.10 %,83232115.0,51.0
6523,Niue,NIU,2018,4.22,1.20559431826671e-06,1.3235328928797579e-06,2.529127211146468e-06,7.469443058826356e-07,7631091040,1.10 %,83232115.0,51.0
6524,North America (WB),,2018,5.69,0.3456363560825766,0.3955847576940977,0.7412211137766743,0.21584040753365197,7631091040,1.10 %,83232115.0,51.0
6525,North Korea,PRK,2018,3.79,0.018970406622222658,0.021228026130323825,0.04019843275254648,0.010748607187367535,7631091040,1.10 %,83232115.0,51.0
6526,North Macedonia,MKD,2018,3.85,0.001489813178798087,0.0017630375433183145,0.0032528507221164012,0.000881839826667826,7631091040,1.10 %,83232115.0,51.0
6527,Northern Ireland,,2018,7.06,0.001826580226462611,0.0023036679693445253,0.004130248195807136,0.0012104560083979813,7631091040,1.10 %,83232115.0,51.0
6528,Northern Mariana Islands,MNP,2018,4.2,3.283934088669973e-05,3.321936518267511e-05,6.605870606937484e-05,1.8634294788861542e-05,7631091040,1.10 %,83232115.0,51.0
6529,Norway,NOR,2018,7.29,0.004990754244756068,0.005740502867857281,0.010731257112613348,0.002556606899031308,7631091040,1.10 %,83232115.0,51.0
6530,OECD Countries,,2018,5.09,1.09213007108876,1.3158859129532807,2.4080159840420405,0.698670645134906,7631091040,1.10 %,83232115.0,51.0
6531,Oman,OMN,2018,4.77,0.005153653624868824,0.002992193367935498,0.008145846992804321,0.0024471599017903997,7631091040,1.10 %,83232115.0,51.0
6532,Pakistan,PAK,2018,3.6,0.16809862354885494,0.15818546701547412,0.32628409056432905,0.08578221601193214,7631091040,1.10 %,83232115.0,51.0
6533,Palau,PLW,2018,4.14,1.4598174679881685e-05,1.3497414650159907e-05,2.8095589330041593e-05,8.557098802480018e-06,7631091040,1.10 %,83232115.0,51.0
6534,Palestine,PSE,2018,5.84,0.005188681381528898,0.005267045012216235,0.010455726393745132,0.0033837101227926123,7631091040,1.10 %,83232115.0,51.0
6535,Panama,PAN,2018,3.88,0.002988969713562741,0.0032216887298464206,0.006210658443409162,0.0015899692372167006,7631091040,1.10 %,83232115.0,51.0
