,Region,SubRegion,Country,Code,Year,DrugGroup,Drug Type,Trends overall,Group Age 0-17,Group Age 18-24,Group Age 25+
1501,Europe,Western and Central Europe,Estonia,EST,2020,"Opioids, including opiates and synthetic opioids",Other opiates,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1502,Europe,Western and Central Europe,Estonia,EST,2020,"Opioids, including opiates and synthetic opioids",Non-medical use of pharmaceutical opioids,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1503,Europe,Western and Central Europe,Estonia,EST,2020,"Opioids, including opiates and synthetic opioids",Codeine,Stable situation (+-5%),,Stable situation (+-5%),Stable situation (+-5%)
1504,Europe,Western and Central Europe,Estonia,EST,2020,"Opioids, including opiates and synthetic opioids",Tramadol,Stable situation (+-5%),,Stable situation (+-5%),Stable situation (+-5%)
1505,Europe,Western and Central Europe,Estonia,EST,2020,"Opioids, including opiates and synthetic opioids",Other pharmaceutical opioids,Stable situation (+-5%),,Stable situation (+-5%),Stable situation (+-5%)
1506,Europe,Western and Central Europe,Estonia,EST,2020,Cocaine-type drugs,Cocaine-type drugs,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1507,Europe,Western and Central Europe,Estonia,EST,2020,Cocaine-type drugs,Cocaine hydrochloride,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1508,Europe,Western and Central Europe,Estonia,EST,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1509,Europe,Western and Central Europe,Estonia,EST,2020,Amphetamine-type stimulants,Amphetamines (amphetamine/methamphetamine),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1510,Europe,Western and Central Europe,Estonia,EST,2020,Amphetamine-type stimulants,Amphetamine,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1511,Europe,Western and Central Europe,Estonia,EST,2020,Amphetamine-type stimulants,Methamphetamine,Small increase (5-10%),Small increase (5-10%),Small increase (5-10%),Small increase (5-10%)
1512,Europe,Western and Central Europe,Estonia,EST,2020,Amphetamine-type stimulants,Non-medical use of pharmaceutical products containing amphetamine-type stimulants,Stable situation (+-5%),,Stable situation (+-5%),Stable situation (+-5%)
1513,Europe,Western and Central Europe,Estonia,EST,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1514,Europe,Western and Central Europe,Estonia,EST,2020,“Ecstasy”-type substances,MDMA,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1515,Europe,Western and Central Europe,Estonia,EST,2020,“Ecstasy”-type substances,Other “ecstasy”-type substances,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1516,Europe,Western and Central Europe,Estonia,EST,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Non-medical use of pharmaceutical sedatives and tranquillizers,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1517,Europe,Western and Central Europe,Estonia,EST,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Benzodiazepines,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1518,Europe,Western and Central Europe,Estonia,EST,2020,Hallucinogens,Hallucinogens,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1519,Europe,Western and Central Europe,Estonia,EST,2020,Hallucinogens,LSD,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1520,Europe,Western and Central Europe,Estonia,EST,2020,Solvents and inhalants,Solvents and inhalants,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1521,Europe,Western and Central Europe,Estonia,EST,2020,New psychoactive substances,New psychoactive substances,Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%),Stable situation (+-5%)
1522,Europe,Western and Central Europe,Estonia,EST,2020,New psychoactive substances,Ketamine,Stable situation (+-5%),,Stable situation (+-5%),Stable situation (+-5%)
1523,Europe,Western and Central Europe,Estonia,EST,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Barbiturates,Stable situation (+-5%),...,,
1524,Europe,Western and Central Europe,Estonia,EST,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Other sedatives and tranquillizers,Stable situation (+-5%),...,,
1525,Europe,Western and Central Europe,Estonia,EST,2020,Hallucinogens,Other hallucinogens,Stable situation (+-5%),Stable situation (+-5%),,
1526,Europe,Western and Central Europe,Estonia,EST,2020,Amphetamine-type stimulants,Other amphetamine-type stimulants,Stable situation (+-5%),,,
1527,Europe,Western and Central Europe,Estonia,EST,2020,New psychoactive substances,"Synthetic cannabinoid receptor agonists (""synthetic cannabinoids"")",Stable situation (+-5%),,,
1528,Europe,Western and Central Europe,Estonia,EST,2020,New psychoactive substances,Other new psychoactive substances,Stable situation (+-5%),,,
1529,Europe,Western and Central Europe,Finland,FIN,2020,Any drug,Any drug,Small increase (5-10%),,,
1530,Europe,Western and Central Europe,Finland,FIN,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Small increase (5-10%),,,
1531,Europe,Western and Central Europe,Finland,FIN,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Small decrease (5-10%),,,
1532,Europe,Western and Central Europe,Finland,FIN,2020,Cocaine-type drugs,Cocaine-type drugs,Small increase (5-10%),,,
1533,Europe,Western and Central Europe,Finland,FIN,2020,Cannabis-type drugs,Cannabis-type drugs,Small increase (5-10%),,,
1534,Europe,Western and Central Europe,Finland,FIN,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Stable situation (+-5%),,,
1535,Europe,Western and Central Europe,France,FRA,2020,Cannabis-type drugs,Cannabis-type drugs,Stable situation (+-5%),,,
1536,Europe,Western and Central Europe,France,FRA,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Stable situation (+-5%),,,
1537,Europe,Western and Central Europe,France,FRA,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Stable situation (+-5%),,,
1538,Europe,Western and Central Europe,France,FRA,2020,Solvents and inhalants,Solvents and inhalants,Stable situation (+-5%),,,
1539,Europe,Western and Central Europe,France,FRA,2020,Hallucinogens,Hallucinogens,Stable situation (+-5%),,,
1540,Europe,Western and Central Europe,France,FRA,2020,Cocaine-type drugs,"“Crack” cocaine, freebase cocaine",Stable situation (+-5%),,,
1541,Europe,Western and Central Europe,France,FRA,2020,Cocaine-type drugs,Cocaine hydrochloride,Large increase (>10%),,,
1542,Europe,Western and Central Europe,France,FRA,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Stable situation (+-5%),,,
1543,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Any drug,Any drug,Stable situation (+-5%),,Stable situation (+-5%),
1544,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Cannabis-type drugs,Cannabis-type drugs,Stable situation (+-5%),,Small increase (5-10%),
1545,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Large decrease (>10%),,,
1546,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,"Opioids, including opiates and synthetic opioids",Heroin,Large decrease (>10%),,,
1547,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,"Opioids, including opiates and synthetic opioids",Other pharmaceutical opioids,Large decrease (>10%),,,
1548,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Cocaine-type drugs,Cocaine-type drugs,Large decrease (>10%),,Large decrease (>10%),
1549,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Large decrease (>10%),,Large decrease (>10%),
1550,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,“Ecstasy”-type substances,“Ecstasy”-type substances,Large decrease (>10%),,Large decrease (>10%),
1551,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Hallucinogens,Hallucinogens,Stable situation (+-5%),,Large decrease (>10%),
1552,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Hallucinogens,LSD,Large decrease (>10%),,Large decrease (>10%),
1553,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Hallucinogens,Other hallucinogens,Stable situation (+-5%),,Large decrease (>10%),
1554,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Non-medical use of pharmaceutical sedatives and tranquillizers,Large increase (>10%),,Large increase (>10%),
1555,Europe,Western and Central Europe,United Kingdom of Great Britain and Northern Ireland (the),GBR,2020,New psychoactive substances,Ketamine,Small increase (5-10%),,Large increase (>10%),
1556,Europe,Western and Central Europe,Gibraltar,GIB,2020,"Opioids, including opiates and synthetic opioids","Opioids, including opiates and synthetic opioids",Stable situation (+-5%),,,
1557,Europe,Western and Central Europe,Gibraltar,GIB,2020,Cocaine-type drugs,Cocaine-type drugs,Large increase (>10%),,,
1558,Europe,Western and Central Europe,Gibraltar,GIB,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Stable situation (+-5%),,,
1559,Europe,Western and Central Europe,Greece,GRC,2019,Cannabis-type,,Small decrease (5-10%),,,
1560,Europe,Western and Central Europe,Greece,GRC,2019,Opioids,,Large increase (>10%),,,
1561,Europe,Western and Central Europe,Greece,GRC,2019,Cocaine-type,,Large increase (>10%),,,
1562,Europe,Western and Central Europe,Greece,GRC,2019,Cocaine-type,Cocaine salts,Stable situation (+-5%),,,
1563,Europe,Western and Central Europe,Greece,GRC,2019,Cocaine-type,Crack,Stable situation (+-5%),,,
1564,Europe,Western and Central Europe,Greece,GRC,2019,ATS,,Large decrease (>10%),,,
1565,Europe,Western and Central Europe,Greece,GRC,2019,Sedatives and Tranquillizers,,Small decrease (5-10%),,,
1566,Europe,Western and Central Europe,Greece,GRC,2019,Hallucinogens,,Large decrease (>10%),,,
1567,Europe,Western and Central Europe,Greece,GRC,2019,Solvents and Inhallants,Solvents and inhalants,Stable situation (+-5%),,,
1568,Europe,Western and Central Europe,Greece,GRC,2019,Substances not under international control,Other NPS,Small increase (5-10%),,,
1569,Europe,Western and Central Europe,Greece,GRC,2019,Substances not under international control,Other Plant-based substances,Large increase (>10%),,,
1570,Europe,Western and Central Europe,Greece,GRC,2019,Sedatives and Tranquillizers,GHB,Stable situation (+-5%),,,
1571,Europe,Western and Central Europe,Hungary,HUN,2018,Cannabis-type,,Stable situation (+-5%),,,
1572,Europe,Western and Central Europe,Hungary,HUN,2018,Cannabis-type,Marijuana (herb),Small increase (5-10%),,,
1573,Europe,Western and Central Europe,Hungary,HUN,2018,Cannabis-type,Hashish (resin),Stable situation (+-5%),,,
1574,Europe,Western and Central Europe,Hungary,HUN,2018,Opioids,,Small increase (5-10%),,,
1575,Europe,Western and Central Europe,Hungary,HUN,2018,Opioids,Opium,Stable situation (+-5%),,,
1576,Europe,Western and Central Europe,Hungary,HUN,2018,Opioids,Heroin,Small increase (5-10%),,,
1577,Europe,Western and Central Europe,Hungary,HUN,2018,Opioids,Pharmaceutical opioids,Stable situation (+-5%),,,
1578,Europe,Western and Central Europe,Hungary,HUN,2018,Cocaine-type,,Stable situation (+-5%),,,
1579,Europe,Western and Central Europe,Hungary,HUN,2018,Cocaine-type,Cocaine salts,Small increase (5-10%),,,
1580,Europe,Western and Central Europe,Hungary,HUN,2018,Cocaine-type,Crack,Stable situation (+-5%),,,
1581,Europe,Western and Central Europe,Hungary,HUN,2018,ATS,,Stable situation (+-5%),,,
1582,Europe,Western and Central Europe,Hungary,HUN,2018,ATS,Amphetamine,Stable situation (+-5%),,,
1583,Europe,Western and Central Europe,Hungary,HUN,2018,ATS,Methamphetamine,Stable situation (+-5%),,,
1584,Europe,Western and Central Europe,Hungary,HUN,2018,ATS,Ecstasy-type substances,Small increase (5-10%),,,
1585,Europe,Western and Central Europe,Hungary,HUN,2018,ATS,Prescription stimulants,Not known,,,
1586,Europe,Western and Central Europe,Hungary,HUN,2018,Sedatives and Tranquillizers,,Stable situation (+-5%),,,
1587,Europe,Western and Central Europe,Hungary,HUN,2018,Sedatives and Tranquillizers,Benzodiazepines,Stable situation (+-5%),,,
1588,Europe,Western and Central Europe,Hungary,HUN,2018,Sedatives and Tranquillizers,Barbiturates,Stable situation (+-5%),,,
1589,Europe,Western and Central Europe,Hungary,HUN,2018,Hallucinogens,,Stable situation (+-5%),,,
1590,Europe,Western and Central Europe,Hungary,HUN,2018,Hallucinogens,LSD,Stable situation (+-5%),,,
1591,Europe,Western and Central Europe,Hungary,HUN,2018,Substances not under international control,Synthetic cathinones,Small decrease (5-10%),,,
1592,Europe,Western and Central Europe,Hungary,HUN,2018,Substances not under international control,Synthetic cannabinoids (Spice),Small decrease (5-10%),,,
1593,Europe,Western and Central Europe,Ireland,IRL,2020,Any drug,Any drug,Stable situation (+-5%),,,
1594,Europe,Western and Central Europe,Ireland,IRL,2020,Cannabis-type drugs,Cannabis-type drugs,Stable situation (+-5%),,,
1595,Europe,Western and Central Europe,Ireland,IRL,2020,"Opioids, including opiates and synthetic opioids",Heroin,Stable situation (+-5%),,,
1596,Europe,Western and Central Europe,Ireland,IRL,2020,"Opioids, including opiates and synthetic opioids",Other pharmaceutical opioids,Large decrease (>10%),,,
1597,Europe,Western and Central Europe,Ireland,IRL,2020,Cocaine-type drugs,Cocaine hydrochloride,Large increase (>10%),,,
1598,Europe,Western and Central Europe,Ireland,IRL,2020,Cocaine-type drugs,"“Crack” cocaine, freebase cocaine",Stable situation (+-5%),,,
1599,Europe,Western and Central Europe,Ireland,IRL,2020,Amphetamine-type stimulants,Amphetamine-type stimulants,Large increase (>10%),,,
1600,Europe,Western and Central Europe,Ireland,IRL,2020,“Ecstasy”-type substances,MDMA,Large increase (>10%),,,
1601,Europe,Western and Central Europe,Ireland,IRL,2020,Non-medical use of pharmaceutical sedatives and tranquillizers,Other sedatives and tranquillizers,Large decrease (>10%),,,
1602,Europe,Western and Central Europe,Ireland,IRL,2020,Hallucinogens,LSD,Large increase (>10%),,,
1603,Europe,Western and Central Europe,Ireland,IRL,2020,Hallucinogens,Other hallucinogens,Stable situation (+-5%),,,
1604,Europe,Western and Central Europe,Ireland,IRL,2020,Solvents and inhalants,Solvents and inhalants,Large decrease (>10%),,,
